"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_2401","","hypothetical protein","75","1","153","47","32.89473684210527","97.91666666666666","23.03921568627451","1.4314494922319087e-06","0.09194056943656326","0.0461708978062467","5","4","1","0.375","0.375"
"tnpR","","hypothetical protein","91","3","137","45","39.91228070175439","93.75","9.963503649635037","1.4376962993740117e-06","0.0923417956124934","0.0461708978062467","9","8","3","0.0390625","0.5078125"
"group_1967","","hypothetical protein","77","2","151","46","33.771929824561404","95.83333333333334","11.728476821192054","6.430068468519456e-06","0.41299686766453614","0.09385488527806435","5","4","2","0.375","1.0"
"group_1199","","hypothetical protein","174","20","54","28","76.31578947368422","58.333333333333336","4.511111111111111","6.975887188048603e-06","0.4480542582011737","0.09385488527806435","28","20","10","0.035698138177394874","0.18493334203958517"
"traG","","hypothetical protein","181","22","47","26","79.3859649122807","54.166666666666664","4.551257253384913","7.306270164416724e-06","0.46927442639032174","0.09385488527806435","34","25","9","0.009041185490787033","0.009041185490787033"
"group_2740","","hypothetical protein","88","4","140","44","38.59649122807017","91.66666666666666","6.914285714285715","1.796019306036301e-05","1.0","0.16293265168387142","3","3","1","0.25","1.0"
"steT","","Serine/threonine exchanger SteT","7","11","221","37","3.070175438596491","77.08333333333334","0.1065405183052242","1.8881857460819403e-05","1.0","0.16293265168387142","14","5","10","0.17956542968750003","0.4239501953124999"
"group_6076","","hypothetical protein","52","0","176","48","22.807017543859647","100.0","inf","2.290178514258505e-05","1.0","0.16293265168387142","3","3","0","0.25","0.25"
"group_3436","","hypothetical protein","51","0","177","48","22.36842105263158","100.0","inf","2.434208622852182e-05","1.0","0.16293265168387142","2","2","0","0.5","0.5"
"group_2574","","hypothetical protein","28","19","200","29","12.280701754385964","60.416666666666664","0.21368421052631578","2.753533313195007e-05","1.0","0.16293265168387142","24","11","15","0.3074562549591064","0.8388197422027595"
"group_4040","","hypothetical protein","92","5","136","43","40.35087719298245","89.58333333333334","5.817647058823529","4.490983257363549e-05","1.0","0.16293265168387142","3","3","1","0.25","1.0"
"secA_1","","hypothetical protein","91","5","137","43","39.91228070175439","89.58333333333334","5.712408759124088","4.6630531831646904e-05","1.0","0.16293265168387142","3","3","0","0.25","0.25"
"group_2437","","hypothetical protein","116","9","112","39","50.877192982456144","81.25","4.488095238095238","4.792377257069452e-05","1.0","0.16293265168387142","16","13","4","0.021270751953125","0.076812744140625"
"bphC","","hypothetical protein","32","20","196","28","14.035087719298245","58.333333333333336","0.22857142857142856","5.2764383957844046e-05","1.0","0.16293265168387142","27","14","15","0.7011080384254457","1.0"
"group_1113","","hypothetical protein","178","23","50","25","78.0701754385965","52.083333333333336","3.869565217391304","5.65745993663986e-05","1.0","0.16293265168387142","25","18","10","0.04328525066375736","0.4243562221527101"
"group_1732","","hypothetical protein","84","4","144","44","36.84210526315789","91.66666666666666","6.416666666666667","6.0226211450234535e-05","1.0","0.16293265168387142","6","4","2","0.6875000000000002","0.6875000000000002"
"group_2055","","hypothetical protein","75","3","153","45","32.89473684210527","93.75","7.352941176470588","7.357569703250855e-05","1.0","0.16293265168387142","5","4","3","0.375","1.0"
"group_3722","","hypothetical protein","9","11","219","37","3.9473684210526314","77.08333333333334","0.1382316313823163","7.538490300079646e-05","1.0","0.16293265168387142","14","6","10","0.17956542968750003","0.7905273437500004"
"group_2779","","hypothetical protein","47","0","181","48","20.614035087719298","100.0","inf","7.654919262523911e-05","1.0","0.16293265168387142","2","2","0","0.5","0.5"
"group_4160","","hypothetical protein","47","0","181","48","20.614035087719298","100.0","inf","7.654919262523911e-05","1.0","0.16293265168387142","5","5","0","0.0625","0.0625"
"group_2037","","hypothetical protein","74","3","154","45","32.45614035087719","93.75","7.207792207792208","7.837057563900884e-05","1.0","0.16293265168387142","6","4","3","0.6875000000000002","1.0"
"group_5631","","hypothetical protein","74","3","154","45","32.45614035087719","93.75","7.207792207792208","7.837057563900884e-05","1.0","0.16293265168387142","4","3","1","0.625","0.625"
"group_619","","hypothetical protein","188","26","40","22","82.45614035087719","45.83333333333333","3.976923076923077","8.199457979887826e-05","1.0","0.16293265168387142","25","17","11","0.10775214433670036","0.690037965774536"
"group_1771","smc_2","hypothetical protein","89","5","139","43","39.03508771929825","89.58333333333334","5.506474820143885","8.435620463534314e-05","1.0","0.16293265168387142","3","2","1","1.0","1.0"
"group_2038","smc_2","hypothetical protein","89","5","139","43","39.03508771929825","89.58333333333334","5.506474820143885","8.435620463534314e-05","1.0","0.16293265168387142","1","1","1","1.0","1.0"
"group_2586","","hypothetical protein","89","5","139","43","39.03508771929825","89.58333333333334","5.506474820143885","8.435620463534314e-05","1.0","0.16293265168387142","2","2","1","0.5","1.0"
"group_4156","","hypothetical protein","89","5","139","43","39.03508771929825","89.58333333333334","5.506474820143885","8.435620463534314e-05","1.0","0.16293265168387142","4","3","1","0.625","0.625"
"group_4828","","hypothetical protein","89","5","139","43","39.03508771929825","89.58333333333334","5.506474820143885","8.435620463534314e-05","1.0","0.16293265168387142","1","1","1","1.0","1.0"
"group_5630","","hypothetical protein","89","5","139","43","39.03508771929825","89.58333333333334","5.506474820143885","8.435620463534314e-05","1.0","0.16293265168387142","3","2","1","1.0","1.0"
"group_881","","hypothetical protein","89","5","139","43","39.03508771929825","89.58333333333334","5.506474820143885","8.435620463534314e-05","1.0","0.16293265168387142","13","11","4","0.022460937500000003","0.26684570312499983"
"gdx","","Guanidinium exporter","206","32","22","16","90.35087719298247","33.33333333333333","4.681818181818182","8.711431794752594e-05","1.0","0.16293265168387142","23","13","11","0.6776394844055175","0.9999999999999998"
"group_2614","","hypothetical protein","88","5","140","43","38.59649122807017","89.58333333333334","5.405714285714286","8.80936768553875e-05","1.0","0.16293265168387142","3","2","1","1.0","1.0"
"group_4984","","hypothetical protein","88","5","140","43","38.59649122807017","89.58333333333334","5.405714285714286","8.80936768553875e-05","1.0","0.16293265168387142","1","1","1","1.0","1.0"
"group_74","","hypothetical protein","198","29","30","19","86.8421052631579","39.58333333333333","4.324137931034483","8.845920250299635e-05","1.0","0.16293265168387142","5","3","3","1.0","1.0"
"group_5435","","hypothetical protein","2","7","226","41","0.8771929824561403","85.41666666666666","0.051833122629582805","8.878610610371483e-05","1.0","0.16293265168387142","7","2","6","0.125","0.4531249999999996"
"nitA","","Nitrilase","41","22","187","26","17.982456140350877","54.166666666666664","0.25911521633446766","9.809582017120748e-05","1.0","0.17138683094645998","24","12","17","0.06391465663909912","1.0"
"tenA_2","","Aminopyrimidine aminohydrolase","138","14","90","34","60.526315789473685","70.83333333333334","3.723809523809524","9.926319871943312e-05","1.0","0.17138683094645998","20","17","6","0.002576828002929687","0.11531829833984371"
"hsaA","","Flavin-dependent monooxygenase, oxygenase subunit HsaA","31","19","197","29","13.596491228070176","60.416666666666664","0.2401816724552498","0.00010636700776317099","1.0","0.17138683094645998","25","15","15","0.4243562221527101","0.4243562221527101"
"group_331","","IS630 family transposase ISWpi11","137","14","91","34","60.08771929824561","70.83333333333334","3.6562009419152277","0.00010899418951743285","1.0","0.17138683094645998","32","23","10","0.020061607006937265","0.05010245973244311"
"group_4305","","hypothetical protein","12","12","216","36","5.263157894736842","75.0","0.16666666666666666","0.00011428694301443315","1.0","0.17138683094645998","17","8","12","0.14346313476562497","0.9999999999999998"
"exuT_1","","Sialic acid transporter NanT","69","29","159","19","30.263157894736842","39.58333333333333","0.28432010409889397","0.00011680865551592413","1.0","0.17138683094645998","13","4","10","0.09228515625000003","0.26684570312499983"
"dnaE2","","hypothetical protein","93","6","135","42","40.78947368421053","87.5","4.822222222222222","0.00011728931508060774","1.0","0.17138683094645998","2","2","1","0.5","1.0"
"group_2322","","hypothetical protein","42","22","186","26","18.421052631578945","54.166666666666664","0.2668621700879765","0.00012187751197554238","1.0","0.17138683094645998","12","5","8","0.3876953125000001","0.7744140625000003"
"group_3909","","hypothetical protein","57","1","171","47","25.0","97.91666666666666","15.666666666666666","0.00012661443503872257","1.0","0.17138683094645998","4","3","1","0.625","0.625"
"group_865","","hypothetical protein","173","47","55","1","75.87719298245614","2.083333333333333","0.06692456479690523","0.0001279389924115586","1.0","0.17138683094645998","5","1","5","0.0625","0.375"
"group_2069","","IS110 family transposase ISWpi13","55","1","173","47","24.12280701754386","97.91666666666666","14.942196531791907","0.0001279389924115586","1.0","0.17138683094645998","15","14","1","0.0009765624999999998","0.0009765624999999998"
"group_7306","","hypothetical protein","1","6","227","42","0.43859649122807015","87.5","0.030837004405286344","0.00012808183041040775","1.0","0.17138683094645998","6","1","5","0.21875000000000003","0.21875000000000003"
"group_8463","","hypothetical protein","1","6","227","42","0.43859649122807015","87.5","0.030837004405286344","0.00012808183041040775","1.0","0.17138683094645998","6","1","6","0.03125","0.21875000000000003"
"group_2020","","hypothetical protein","72","3","156","45","31.57894736842105","93.75","6.923076923076923","0.00013513033658040885","1.0","0.1767841776462593","4","4","2","0.125","1.0"
"group_4134","","hypothetical protein","10","11","218","37","4.385964912280701","77.08333333333334","0.1542952460383653","0.00013762021644915794","1.0","0.1767841776462593","13","6","9","0.26684570312499983","0.9999999999999999"
"group_1702","","hypothetical protein","74","30","154","18","32.45614035087719","37.5","0.2883116883116883","0.0001417703512462683","1.0","0.1785444684352268","23","8","15","0.21003961563110343","0.21003961563110343"
"group_409","","hypothetical protein","87","5","141","43","38.15789473684211","89.58333333333334","5.306382978723405","0.00015511205374156984","1.0","0.18457155861822427","13","11","5","0.022460937500000003","0.5810546875"
"group_2429","","hypothetical protein","86","5","142","43","37.719298245614034","89.58333333333334","5.208450704225352","0.00015517700984577233","1.0","0.18457155861822427","5","2","3","1.0","1.0"
"group_2454","","hypothetical protein","86","5","142","43","37.719298245614034","89.58333333333334","5.208450704225352","0.00015517700984577233","1.0","0.18457155861822427","1","1","1","1.0","1.0"
"yhdG","","putative amino acid permease YhdG","62","27","166","21","27.192982456140353","43.75","0.29049531459170014","0.0001608030725854452","1.0","0.18697406540418296","22","11","13","0.5234670639038081","1.0"
"group_2085","","hypothetical protein","85","5","143","43","37.280701754385966","89.58333333333334","5.111888111888112","0.00016301900485192432","1.0","0.18697406540418296","13","11","4","0.022460937500000003","0.26684570312499983"
"feoB","","Fe(2+) transporter FeoB","46","23","182","25","20.175438596491226","52.083333333333336","0.27472527472527475","0.00016652543815903905","1.0","0.1870375607513352","14","7","8","0.7905273437500004","1.0"
"group_131","","IS256 family transposase ISWpi15","145","16","83","32","63.59649122807017","66.66666666666666","3.4939759036144578","0.00016987129758396234","1.0","0.1870375607513352","29","20","10","0.06142834573984148","0.13604594767093656"
"group_508","","hypothetical protein","174","23","54","25","76.31578947368422","52.083333333333336","3.502415458937198","0.00017181049190130278","1.0","0.1870375607513352","27","18","11","0.12207812070846553","0.44206833839416504"
"capV","","hypothetical protein","103","8","125","40","45.17543859649123","83.33333333333334","4.12","0.0001762167270287622","1.0","0.18863706933883947","23","18","8","0.0106220245361328","0.21003961563110343"
"group_1599","","hypothetical protein","78","4","150","44","34.21052631578947","91.66666666666666","5.72","0.0002004432070205979","1.0","0.19969902139591061","6","4","4","0.6875000000000002","0.6875000000000002"
"group_2266","","hypothetical protein","78","4","150","44","34.21052631578947","91.66666666666666","5.72","0.0002004432070205979","1.0","0.19969902139591061","7","5","4","0.4531249999999996","0.9999999999999998"
"gltP","","Proton/glutamate-aspartate symporter","92","6","136","42","40.35087719298245","87.5","4.735294117647059","0.00020054114470103706","1.0","0.19969902139591061","2","2","0","0.5","0.5"
"group_1542","","hypothetical protein","79","4","149","44","34.64912280701755","91.66666666666666","5.832214765100671","0.0002020340006909523","1.0","0.19969902139591061","8","6","4","0.2890624999999999","1.0"
"group_3300","","hypothetical protein","91","6","137","42","39.91228070175439","87.5","4.649635036496351","0.0002036048251967927","1.0","0.19969902139591061","4","2","2","1.0","1.0"
"group_2122","","hypothetical protein","90","6","138","42","39.473684210526315","87.5","4.565217391304348","0.00021618963957049456","1.0","0.19969902139591061","2","2","1","0.5","1.0"
"group_296","","hypothetical protein","90","6","138","42","39.473684210526315","87.5","4.565217391304348","0.00021618963957049456","1.0","0.19969902139591061","2","2","1","0.5","1.0"
"group_3085","","hypothetical protein","90","6","138","42","39.473684210526315","87.5","4.565217391304348","0.00021618963957049456","1.0","0.19969902139591061","1","1","1","1.0","1.0"
"group_3144","","hypothetical protein","90","6","138","42","39.473684210526315","87.5","4.565217391304348","0.00021618963957049456","1.0","0.19969902139591061","1","1","1","1.0","1.0"
"ykfC","","hypothetical protein","109","37","119","11","47.80701754385965","22.916666666666664","0.2723143311378606","0.00021764205417667632","1.0","0.19969902139591061","12","2","12","0.00048828125","0.038574218750000014"
"ltrA_1","","hypothetical protein","113","10","115","38","49.56140350877193","79.16666666666666","3.733913043478261","0.00022338011189542543","1.0","0.20207720009762364","18","13","7","0.09625244140624999","0.48068237304687483"
"group_3311","","hypothetical protein","16","13","212","35","7.017543859649122","72.91666666666666","0.20319303338171263","0.00023288618039503067","1.0","0.20775064556378367","12","7","9","0.14599609375000003","0.7744140625000003"
"group_3654","","hypothetical protein","61","2","167","46","26.75438596491228","95.83333333333334","8.401197604790418","0.00025419437119800117","1.0","0.22256590996641695","5","3","2","1.0","1.0"
"legG","","GDP/UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolyzing)","3","7","225","41","1.3157894736842104","85.41666666666666","0.07809523809523809","0.0002564243151460377","1.0","0.22256590996641695","9","3","6","0.5078125","0.5078125"
"group_2211","","hypothetical protein","37","20","191","28","16.228070175438596","58.333333333333336","0.2712041884816754","0.00026919245430472293","1.0","0.23053282863384064","12","6","8","0.3876953125000001","1.0"
"nupX","","Putative nucleoside permease NupX","44","22","184","26","19.298245614035086","54.166666666666664","0.2826086956521739","0.0002816610430809032","1.0","0.23803693600057016","10","4","7","0.3437499999999999","0.7539062500000002"
"group_4125","","hypothetical protein","7","9","221","39","3.070175438596491","81.25","0.13725490196078433","0.0003168886842858254","1.0","0.2420809241024865","9","5","7","0.17968750000000003","1.0"
"group_1239","","hypothetical protein","100","8","128","40","43.859649122807014","83.33333333333334","3.90625","0.0003235308363207564","1.0","0.2420809241024865","26","22","7","0.0005335211753845216","0.02895927429199217"
"idiA","","Iron deficiency-induced protein A","183","26","45","22","80.26315789473685","45.83333333333333","3.4410256410256412","0.0003239036382404256","1.0","0.2420809241024865","15","9","9","0.6072387695312501","0.6072387695312501"
"group_2552","","hypothetical protein","32","18","196","30","14.035087719298245","62.5","0.272108843537415","0.0003564645255365163","1.0","0.2420809241024865","9","6","5","0.5078125","1.0"
"group_178","","hypothetical protein","89","6","139","42","39.03508771929825","87.5","4.482014388489208","0.0003585046226355816","1.0","0.2420809241024865","2","1","2","0.5","1.0"
"group_2184","","hypothetical protein","89","6","139","42","39.03508771929825","87.5","4.482014388489208","0.0003585046226355816","1.0","0.2420809241024865","1","1","1","1.0","1.0"
"group_2247","","hypothetical protein","89","6","139","42","39.03508771929825","87.5","4.482014388489208","0.0003585046226355816","1.0","0.2420809241024865","2","1","2","0.5","1.0"
"group_2480","","hypothetical protein","89","6","139","42","39.03508771929825","87.5","4.482014388489208","0.0003585046226355816","1.0","0.2420809241024865","2","1","2","0.5","1.0"
"group_2857","","hypothetical protein","89","6","139","42","39.03508771929825","87.5","4.482014388489208","0.0003585046226355816","1.0","0.2420809241024865","4","2","2","1.0","1.0"
"group_3515","","hypothetical protein","89","6","139","42","39.03508771929825","87.5","4.482014388489208","0.0003585046226355816","1.0","0.2420809241024865","2","1","2","0.5","1.0"
"group_3714","","hypothetical protein","89","6","139","42","39.03508771929825","87.5","4.482014388489208","0.0003585046226355816","1.0","0.2420809241024865","3","2","1","1.0","1.0"
"smc_4","","hypothetical protein","88","6","140","42","38.59649122807017","87.5","4.4","0.00036626432093089144","1.0","0.2420809241024865","3","1","2","1.0","1.0"
"group_2053","","hypothetical protein","88","6","140","42","38.59649122807017","87.5","4.4","0.00036626432093089144","1.0","0.2420809241024865","19","14","6","0.06356811523437494","0.16706848144531244"
"group_2213","","hypothetical protein","88","6","140","42","38.59649122807017","87.5","4.4","0.00036626432093089144","1.0","0.2420809241024865","2","1","2","0.5","1.0"
"group_2644","","hypothetical protein","88","6","140","42","38.59649122807017","87.5","4.4","0.00036626432093089144","1.0","0.2420809241024865","2","1","2","0.5","1.0"
"group_4261","","hypothetical protein","88","6","140","42","38.59649122807017","87.5","4.4","0.00036626432093089144","1.0","0.2420809241024865","2","1","2","0.5","1.0"
"group_5440","","hypothetical protein","88","6","140","42","38.59649122807017","87.5","4.4","0.00036626432093089144","1.0","0.2420809241024865","3","1","2","1.0","1.0"
"hmp","","hypothetical protein","88","6","140","42","38.59649122807017","87.5","4.4","0.00036626432093089144","1.0","0.2420809241024865","2","1","2","0.5","1.0"
"yhcG_2","","Putative nuclease YhcG","105","9","123","39","46.05263157894737","81.25","3.6991869918699187","0.00037129442958453915","1.0","0.2420809241024865","15","10","7","0.30175781250000017","0.9999999999999997"
"group_2944","","hypothetical protein","74","4","154","44","32.45614035087719","91.66666666666666","5.285714285714286","0.0003756408106398143","1.0","0.2420809241024865","7","4","4","0.9999999999999998","0.9999999999999998"
"group_950","","hypothetical protein","177","47","51","1","77.63157894736842","2.083333333333333","0.07384230287859825","0.00038580300856582437","1.0","0.2420809241024865","7","1","7","0.015625","0.125"
"group_1610","","hypothetical protein","87","6","141","42","38.15789473684211","87.5","4.319148936170213","0.0003900547247678258","1.0","0.2420809241024865","3","1","3","0.25","1.0"
"group_2377","","hypothetical protein","87","6","141","42","38.15789473684211","87.5","4.319148936170213","0.0003900547247678258","1.0","0.2420809241024865","2","1","2","0.5","1.0"
"group_2813","","hypothetical protein","87","6","141","42","38.15789473684211","87.5","4.319148936170213","0.0003900547247678258","1.0","0.2420809241024865","2","1","2","0.5","1.0"
"group_3824","","hypothetical protein","87","6","141","42","38.15789473684211","87.5","4.319148936170213","0.0003900547247678258","1.0","0.2420809241024865","2","1","2","0.5","1.0"
"group_410","","hypothetical protein","87","6","141","42","38.15789473684211","87.5","4.319148936170213","0.0003900547247678258","1.0","0.2420809241024865","8","6","3","0.2890624999999999","0.7265625000000002"
"azoR1","","FMN-dependent NADH-azoreductase","69","28","159","20","30.263157894736842","41.66666666666667","0.30997304582210244","0.0003918637114389605","1.0","0.2420809241024865","28","8","22","0.0037191659212112422","0.035698138177394874"
"group_2452","","hypothetical protein","23","15","205","33","10.087719298245613","68.75","0.24682926829268292","0.0003919789519789907","1.0","0.2420809241024865","17","7","11","0.33230590820312506","0.629058837890625"
"yadH","","Inner membrane transport permease YadH","106","36","122","12","46.49122807017544","25.0","0.2896174863387978","0.0003988579285453367","1.0","0.24398329421465173","11","2","10","0.011718750000000002","0.06542968749999997"
"thiC","","Phosphomethylpyrimidine synthase","97","34","131","14","42.54385964912281","29.166666666666668","0.3048944768747194","0.00041902678315787717","1.0","0.2539025590136537","19","6","14","0.06356811523437494","0.16706848144531244"
"group_2378","","hypothetical protein","66","3","162","45","28.947368421052634","93.75","6.111111111111111","0.0004373257351491294","1.0","0.25542094889102157","5","3","3","1.0","1.0"
"argR","","Arginine repressor","39","0","189","48","17.105263157894736","100.0","inf","0.0004383868728912812","1.0","0.25542094889102157","1","1","0","1.0","1.0"
"group_4832","","hypothetical protein","39","0","189","48","17.105263157894736","100.0","inf","0.0004383868728912812","1.0","0.25542094889102157","5","5","0","0.0625","0.0625"
"ligJ","","hypothetical protein","49","23","179","25","21.49122807017544","52.083333333333336","0.2975467573475832","0.0004403711226725922","1.0","0.25542094889102157","27","13","18","0.12207812070846553","1.0"
"group_1378","","IS4 family transposase ISWosp8","60","2","168","46","26.31578947368421","95.83333333333334","8.214285714285714","0.0004414162656573104","1.0","0.25542094889102157","4","3","2","0.625","1.0"
"slyD","","hypothetical protein","73","29","155","19","32.01754385964912","39.58333333333333","0.3085650723025584","0.00044676804124200954","1.0","0.25620950465118775","15","6","11","0.11846923828124997","0.6072387695312501"
"rpnD_3","","hypothetical protein","93","7","135","41","40.78947368421053","85.41666666666666","4.034920634920635","0.0004545275304408676","1.0","0.25835264382908396","3","3","1","0.25","1.0"
"group_1808","","hypothetical protein","81","5","147","43","35.526315789473685","89.58333333333334","4.738775510204082","0.00048649670437805697","1.0","0.26040090512905784","5","3","3","1.0","1.0"
"group_1476","","hypothetical protein","92","7","136","41","40.35087719298245","85.41666666666666","3.96218487394958","0.00048651090030184095","1.0","0.26040090512905784","2","2","1","0.5","1.0"
"group_1543","","hypothetical protein","92","7","136","41","40.35087719298245","85.41666666666666","3.96218487394958","0.00048651090030184095","1.0","0.26040090512905784","20","16","6","0.011817932128906248","0.11531829833984371"
"group_1714","","hypothetical protein","92","7","136","41","40.35087719298245","85.41666666666666","3.96218487394958","0.00048651090030184095","1.0","0.26040090512905784","20","16","6","0.011817932128906248","0.11531829833984371"
"group_4825","","hypothetical protein","92","7","136","41","40.35087719298245","85.41666666666666","3.96218487394958","0.00048651090030184095","1.0","0.26040090512905784","3","3","0","0.25","0.25"
"group_5627","","hypothetical protein","92","7","136","41","40.35087719298245","85.41666666666666","3.96218487394958","0.00048651090030184095","1.0","0.26040090512905784","2","2","0","0.5","0.5"
"group_5628","","hypothetical protein","92","7","136","41","40.35087719298245","85.41666666666666","3.96218487394958","0.00048651090030184095","1.0","0.26040090512905784","2","2","0","0.5","0.5"
"phnV","","hypothetical protein","167","22","61","26","73.24561403508771","54.166666666666664","3.235469448584203","0.0004993840940875304","1.0","0.2650821568524627","19","12","8","0.3592834472656249","0.6476058959960938"
"group_1625","","hypothetical protein","43","21","185","27","18.859649122807017","56.25","0.29884169884169887","0.0005325312290633755","1.0","0.2795803978695766","12","7","7","0.7744140625000003","0.7744140625000003"
"group_1644","","hypothetical protein","98","8","130","40","42.98245614035088","83.33333333333334","3.769230769230769","0.0005397557074814725","1.0","0.2795803978695766","25","20","7","0.0040773153305053685","0.04328525066375736"
"group_1741","","hypothetical protein","98","8","130","40","42.98245614035088","83.33333333333334","3.769230769230769","0.0005397557074814725","1.0","0.2795803978695766","22","19","6","0.000855445861816406","0.052478790283203125"
"group_2564","","hypothetical protein","30","17","198","31","13.157894736842104","64.58333333333334","0.27629233511586454","0.0005453980075595461","1.0","0.2802429490203367","24","14","15","0.3074562549591064","0.5412561893463136"
"yedZ1","","hypothetical protein","51","23","177","25","22.36842105263158","52.083333333333336","0.31319086219602066","0.0005594627143779789","1.0","0.2851883387443112","16","6","11","0.21011352539062492","0.45449829101562506"
"group_6606","","hypothetical protein","4","7","224","41","1.7543859649122806","85.41666666666666","0.10459183673469388","0.0006109224075758413","1.0","0.3078972867507355","7","2","6","0.125","0.4531249999999996"
"group_4977","","hypothetical protein","73","4","155","44","32.01754385964912","91.66666666666666","5.180645161290323","0.0006148737817899116","1.0","0.3078972867507355","3","2","2","1.0","1.0"
"group_3912","","hypothetical protein","72","4","156","44","31.57894736842105","91.66666666666666","5.076923076923077","0.0006251405047375273","1.0","0.3078972867507355","3","2","1","1.0","1.0"
"group_1609","","hypothetical protein","86","6","142","42","37.719298245614034","87.5","4.23943661971831","0.0006279802669253196","1.0","0.3078972867507355","19","14","6","0.06356811523437494","0.16706848144531244"
"group_4154","","hypothetical protein","86","6","142","42","37.719298245614034","87.5","4.23943661971831","0.0006279802669253196","1.0","0.3078972867507355","2","1","2","0.5","1.0"
"group_4227","","hypothetical protein","13","11","215","37","5.701754385964912","77.08333333333334","0.20338266384778012","0.0006385913718017776","1.0","0.3107279183292149","16","8","11","0.21011352539062492","1.0"
"group_2082","","hypothetical protein","27","16","201","32","11.842105263157894","66.66666666666666","0.26865671641791045","0.0006573922252459604","1.0","0.3151018301143491","5","4","4","0.375","0.375"
"betI_6","","hypothetical protein","27","16","201","32","11.842105263157894","66.66666666666666","0.26865671641791045","0.0006573922252459604","1.0","0.3151018301143491","13","8","8","0.5810546875","0.5810546875"
"group_2943","","hypothetical protein","49","1","179","47","21.49122807017544","97.91666666666666","12.865921787709498","0.0006798235877180834","1.0","0.31958750123746743","6","5","1","0.21875000000000003","0.21875000000000003"
"group_8247","","hypothetical protein","1","5","227","43","0.43859649122807015","89.58333333333334","0.03788546255506608","0.0006927809712844705","1.0","0.31958750123746743","4","1","4","0.125","0.625"
"group_8639","","hypothetical protein","1","5","227","43","0.43859649122807015","89.58333333333334","0.03788546255506608","0.0006927809712844705","1.0","0.31958750123746743","6","1","5","0.21875000000000003","0.21875000000000003"
"group_383","","hypothetical protein","125","13","103","35","54.824561403508774","72.91666666666666","3.267363704256908","0.0007293705457701752","1.0","0.31958750123746743","25","17","10","0.10775214433670036","0.4243562221527101"
"group_2594","","hypothetical protein","33","18","195","30","14.473684210526317","62.5","0.28205128205128205","0.0007308847485201562","1.0","0.31958750123746743","23","13","14","0.4048728942871095","0.6776394844055175"
"group_3120","","hypothetical protein","16","12","212","36","7.017543859649122","75.0","0.22641509433962265","0.0007359258997764387","1.0","0.31958750123746743","14","7","10","0.17956542968750003","1.0"
"group_405","","hypothetical protein","124","13","104","35","54.385964912280706","72.91666666666666","3.210059171597633","0.0007427698067237212","1.0","0.31958750123746743","26","17","10","0.16863754391670224","0.32693958282470703"
"group_2282","fda","Fructose-bisphosphate aldolase class 1","45","21","183","27","19.736842105263158","56.25","0.3161592505854801","0.0007504405708272623","1.0","0.31958750123746743","20","11","12","0.5034446716308595","0.8238029479980463"
"group_4368","","hypothetical protein","91","7","137","41","39.91228070175439","85.41666666666666","3.8905109489051095","0.0007720299689892821","1.0","0.31958750123746743","2","2","1","0.5","1.0"
"group_4594","","hypothetical protein","91","7","137","41","39.91228070175439","85.41666666666666","3.8905109489051095","0.0007720299689892821","1.0","0.31958750123746743","3","2","1","1.0","1.0"
"group_4596","","hypothetical protein","91","7","137","41","39.91228070175439","85.41666666666666","3.8905109489051095","0.0007720299689892821","1.0","0.31958750123746743","3","2","1","1.0","1.0"
"group_557","","hypothetical protein","91","7","137","41","39.91228070175439","85.41666666666666","3.8905109489051095","0.0007720299689892821","1.0","0.31958750123746743","9","7","3","0.17968750000000003","0.5078125"
"nasE","","hypothetical protein","100","34","128","14","43.859649122807014","29.166666666666668","0.32169117647058826","0.000779221080443411","1.0","0.31958750123746743","24","3","22","3.5881996154785156e-05","0.00027716159820556657"
"cheR","","Chemotaxis protein methyltransferase","100","34","128","14","43.859649122807014","29.166666666666668","0.32169117647058826","0.000779221080443411","1.0","0.31958750123746743","18","4","16","0.0013122558593750002","0.0308837890625"
"fbaB","","Fructose-bisphosphate aldolase class 1","128","14","100","34","56.14035087719298","70.83333333333334","3.1085714285714285","0.0007792210804434111","1.0","0.31958750123746743","22","18","6","0.004343509674072266","0.052478790283203125"
"group_3421","","hypothetical protein","19","13","209","35","8.333333333333332","72.91666666666666","0.24475524475524477","0.0007867940560171149","1.0","0.31958750123746743","10","5","8","0.10937500000000003","1.0"
"hutI","","Imidazolonepropionase","91","32","137","16","39.91228070175439","33.33333333333333","0.33211678832116787","0.0007887039080586391","1.0","0.31958750123746743","25","5","22","0.00015652179718017584","0.0040773153305053685"
"group_5816","","hypothetical protein","36","0","192","48","15.789473684210526","100.0","inf","0.0007902695139452476","1.0","0.31958750123746743","2","2","0","0.5","0.5"
"group_2642","","hypothetical protein","90","7","138","41","39.473684210526315","85.41666666666666","3.8198757763975157","0.0007982151240225311","1.0","0.31958750123746743","1","1","1","1.0","1.0"
"group_2739","","hypothetical protein","90","7","138","41","39.473684210526315","85.41666666666666","3.8198757763975157","0.0007982151240225311","1.0","0.31958750123746743","1","1","1","1.0","1.0"
